Arch,SA_avg,SA_Tn,SDR,Hazard Level
S8H14SEAWBPG2,0.158611257,0.482913643,0.042055,4975
S8H14SEAWBPG2,0.15258015,0.482913643,0.0303375,4975
S8H14SEAWBPG2,0.164024081,0.482913643,0.040625833,4975
S8H14SEAWBPG2,0.137810897,0.482913643,0.034246667,4975
S8H14SEAWBPG2,0.21374051,0.482913643,0.036598333,4975
S8H14SEAWBPG2,0.212443422,0.482913643,0.0249075,4975
S8H14SEAWBPG2,0.193989422,0.482913643,0.033915833,4975
S8H14SEAWBPG2,0.131772971,0.482913643,0.027240833,4975
S8H14SEAWBPG2,0.129205363,0.482913643,0.0472125,4975
S8H14SEAWBPG2,0.275562058,0.482913643,0.031258333,4975
S8H14SEAWBPG2,0.312931078,0.482913643,0.032418333,4975
S8H14SEAWBPG2,0.145952791,0.482913643,0.016011667,4975
S8H14SEAWBPG2,0.203026735,0.482913643,0.031904167,4975
S8H14SEAWBPG2,0.203993043,0.482913643,0.029590833,4975
S8H14SEAWBPG2,0.247502863,0.482913643,0.039449167,4975
S8H14SEAWBPG2,0.301978534,0.482913643,0.031714167,4975
S8H14SEAWBPG2,0.158857885,0.482913643,0.023883667,4975
S8H14SEAWBPG2,0.160332251,0.482913643,0.023215833,4975
S8H14SEAWBPG2,0.136868062,0.482913643,0.026594167,4975
S8H14SEAWBPG2,0.1688672,0.482913643,0.053243333,4975
S8H14SEAWBPG2,0.241495752,0.482913643,0.028648333,4975
S8H14SEAWBPG2,0.168283957,0.482913643,0.0395025,4975
S8H14SEAWBPG2,0.22645843,0.482913643,0.031619167,4975
S8H14SEAWBPG2,0.158981843,0.482913643,0.0269225,4975
S8H14SEAWBPG2,0.207550544,0.482913643,0.022308333,4975
S8H14SEAWBPG2,0.202616559,0.482913643,0.023173333,4975
S8H14SEAWBPG2,0.225635025,0.482913643,0.024835833,4975
S8H14SEAWBPG2,0.278648368,0.482913643,0.048551667,4975
S8H14SEAWBPG2,0.209459602,0.482913643,0.020976667,4975
S8H14SEAWBPG2,0.248253249,0.482913643,0.032095833,4975
S8H14SEAWBPG2,0.150948923,0.482913643,0.03314,4975
S8H14SEAWBPG2,0.204004645,0.482913643,0.028788333,4975
S8H14SEAWBPG2,0.164488883,0.482913643,0.024254167,4975
S8H14SEAWBPG2,0.236979702,0.482913643,0.025333333,4975
S8H14SEAWBPG2,0.10548771,0.482913643,0.031358333,4975
S8H14SEAWBPG2,0.154889712,0.482913643,0.0277075,4975
S8H14SEAWBPG2,0.286722211,0.482913643,0.0200375,4975
S8H14SEAWBPG2,0.215159526,0.482913643,0.024343333,4975
S8H14SEAWBPG2,0.314518127,0.482913643,0.033676667,4975
S8H14SEAWBPG2,0.269784304,0.482913643,0.0298425,4975
S8H14SEAWBPG2,0.18093512,0.482913643,0.031055,4975
S8H14SEAWBPG2,0.159946186,0.482913643,0.025279167,4975
S8H14SEAWBPG2,0.170521789,0.482913643,0.021439167,4975
S8H14SEAWBPG2,0.286139562,0.482913643,0.038506667,4975
S8H14SEAWBPG2,0.167887071,0.482913643,0.02045,4975
S8H14SEAWBPG2,0.307816878,0.482913643,0.050625,4975
S8H14SEAWBPG2,0.320917247,0.482913643,0.033371667,4975
S8H14SEAWBPG2,0.324332458,0.482913643,0.032381667,4975
S8H14SEAWBPG2,0.305439631,0.482913643,0.029925833,4975
S8H14SEAWBPG2,0.127000478,0.482913643,0.027650833,4975
S8H14SEAWBPG2,0.245947651,0.482913643,0.041575,4975
S8H14SEAWBPG2,0.166502554,0.482913643,0.0238275,4975
S8H14SEAWBPG2,0.22376544,0.482913643,0.047090833,4975
S8H14SEAWBPG2,0.131948657,0.482913643,0.029470833,4975
S8H14SEAWBPG2,0.161751441,0.482913643,0.039121667,4975
S8H14SEAWBPG2,0.333347751,0.482913643,0.02342,4975
S8H14SEAWBPG2,0.242103903,0.482913643,0.0289275,4975
S8H14SEAWBPG2,0.329560496,0.482913643,0.0636875,4975
S8H14SEAWBPG2,0.189335957,0.482913643,0.021478333,4975
S8H14SEAWBPG2,0.207886303,0.482913643,0.0405375,4975
S8H14SEAWBPG2,0.293935986,0.482913643,0.0338875,4975
S8H14SEAWBPG2,0.199590258,0.482913643,0.025645,4975
S8H14SEAWBPG2,0.3399331,0.482913643,0.046926667,4975
S8H14SEAWBPG2,0.291012415,0.482913643,0.03925,4975
S8H14SEAWBPG2,0.143399274,0.482913643,0.0296815,4975
S8H14SEAWBPG2,0.104270979,0.482913643,0.02128,4975
S8H14SEAWBPG2,0.167396646,0.482913643,0.034666667,4975
S8H14SEAWBPG2,0.22107665,0.482913643,0.024039167,4975
S8H14SEAWBPG2,0.178804106,0.482913643,0.025423333,4975
S8H14SEAWBPG2,0.239345453,0.482913643,0.024978333,4975
S8H14SEAWBPG2,0.269230675,0.482913643,0.033191667,4975
S8H14SEAWBPG2,0.287155706,0.482913643,0.030318333,4975
S8H14SEAWBPG2,0.197970791,0.482913643,0.032210833,4975
S8H14SEAWBPG2,0.213722841,0.482913643,0.022724167,4975
S8H14SEAWBPG2,0.198966023,0.482913643,0.026775833,4975
S8H14SEAWBPG2,0.156559336,0.482913643,0.020463333,4975
S8H14SEAWBPG2,0.118303634,0.482913643,0.0253025,4975
S8H14SEAWBPG2,0.177311568,0.482913643,0.029295,4975
S8H14SEAWBPG2,0.285568396,0.482913643,0.027708333,4975
S8H14SEAWBPG2,0.252998939,0.482913643,0.029192333,4975
S8H14SEAWBPG2,0.330429958,0.482913643,0.045825,4975
S12H14SEAWBPG2,0.026190686,0.030989644,0.001187083,100
S12H14SEAWBPG2,0.026111427,0.030989644,0.002426558,100
S12H14SEAWBPG2,0.023385799,0.030989644,0.00260825,100
S12H14SEAWBPG2,0.019591808,0.030989644,0.00291575,100
S12H14SEAWBPG2,0.025054765,0.030989644,0.003008,100
S12H14SEAWBPG2,0.020838454,0.030989644,0.00370525,100
S12H14SEAWBPG2,0.019171448,0.030989644,0.00203125,100
S12H14SEAWBPG2,0.01921941,0.030989644,0.002291917,100
S12H14SEAWBPG2,0.022536676,0.030989644,0.001766583,100
S12H14SEAWBPG2,0.019589238,0.030989644,0.001825083,100
S12H14SEAWBPG2,0.018221636,0.030989644,0.001983833,100
S12H14SEAWBPG2,0.011981486,0.030989644,0.001064267,100
S12H14SEAWBPG2,0.021783251,0.030989644,0.002374917,100
S12H14SEAWBPG2,0.020856563,0.030989644,0.00282675,100
S12H14SEAWBPG2,0.026359588,0.030989644,0.004188667,100
S12H14SEAWBPG2,0.022508932,0.030989644,0.003556833,100
S12H14SEAWBPG2,0.030784837,0.030989644,0.00235175,100
S12H14SEAWBPG2,0.017015121,0.030989644,0.0020415,100
S12H14SEAWBPG2,0.011735588,0.030989644,0.001453167,100
S12H14SEAWBPG2,0.017732578,0.030989644,0.002854667,100
S12H14SEAWBPG2,0.019593404,0.030989644,0.002732083,100
S12H14SEAWBPG2,0.015572055,0.030989644,0.00219225,100
S12H14SEAWBPG2,0.021392154,0.030989644,0.002927083,100
S12H14SEAWBPG2,0.022524853,0.030989644,0.004357,100
S12H14SEAWBPG2,0.014128345,0.030989644,0.002026333,100
S12H14SEAWBPG2,0.033315735,0.030989644,0.00343125,100
S12H14SEAWBPG2,0.03267375,0.030989644,0.002041083,100
S12H14SEAWBPG2,0.016441629,0.030989644,0.002270833,100
S12H14SEAWBPG2,0.029347573,0.030989644,0.003297333,100
S12H14SEAWBPG2,0.02177406,0.030989644,0.004081333,100
S12H14SEAWBPG2,0.021007249,0.030989644,0.003795583,100
S12H14SEAWBPG2,0.023590181,0.030989644,0.00243275,100
S12H14SEAWBPG2,0.022188845,0.030989644,0.002189417,100
S12H14SEAWBPG2,0.027646415,0.030989644,0.002539,100
S12H14SEAWBPG2,0.037295257,0.030989644,0.003419917,100
S12H14SEAWBPG2,0.031379452,0.030989644,0.003731083,100
S12H14SEAWBPG2,0.018543584,0.030989644,0.001329833,100
S12H14SEAWBPG2,0.015872679,0.030989644,0.001528667,100
S12H14SEAWBPG2,0.021927805,0.030989644,0.001880917,100
S12H14SEAWBPG2,0.008600986,0.030989644,0.002022667,100
S12H14SEAWBPG2,0.032881045,0.030989644,0.003122167,100
S12H14SEAWBPG2,0.017009565,0.030989644,0.0026495,100
S12H14SEAWBPG2,0.030427454,0.030989644,0.002686833,100
S12H14SEAWBPG2,0.03349432,0.030989644,0.00428225,100
S12H14SEAWBPG2,0.031761524,0.030989644,0.002157167,100
S12H14SEAWBPG2,0.021614252,0.030989644,0.00227425,100
S12H14SEAWBPG2,0.037335488,0.030989644,0.003387667,100
S12H14SEAWBPG2,0.028505761,0.030989644,0.00227325,100
S12H14SEAWBPG2,0.015750432,0.030989644,0.0023995,100
S12H14SEAWBPG2,0.037315547,0.030989644,0.001948583,100
S12H14SEAWBPG2,0.024413097,0.030989644,0.001791417,100
S12H14SEAWBPG2,0.020253501,0.030989644,0.003043417,100
S12H14SEAWBPG2,0.017009991,0.030989644,0.001341917,100
S12H14SEAWBPG2,0.012130447,0.030989644,0.001544083,100
S12H14SEAWBPG2,0.027058609,0.030989644,0.00210225,100
S12H14SEAWBPG2,0.017929788,0.030989644,0.001757583,100
S12H14SEAWBPG2,0.019889023,0.030989644,0.00179875,100
S12H14SEAWBPG2,0.016133144,0.030989644,0.001489417,100
S12H14SEAWBPG2,0.019904579,0.030989644,0.00166025,100
S12H14SEAWBPG2,0.026725609,0.030989644,0.003288,100
S12H14SEAWBPG2,0.045379315,0.030989644,0.004275333,100
S12H14SEAWBPG2,0.019430017,0.030989644,0.002652417,100
S12H14SEAWBPG2,0.03961068,0.030989644,0.003859833,100
S12H14SEAWBPG2,0.017973905,0.030989644,0.0024195,100
S12H14SEAWBPG2,0.033356468,0.030989644,0.001888833,100
S12H14SEAWBPG2,0.033439652,0.030989644,0.001588433,100
S12H14SEAWBPG2,0.020844235,0.030989644,0.001742583,100
S12H14SEAWBPG2,0.029730205,0.030989644,0.002408,100
S12H14SEAWBPG2,0.034482516,0.030989644,0.003238333,100
S12H14SEAWBPG2,0.022415573,0.030989644,0.001794,100
S12H14SEAWBPG2,0.036648919,0.030989644,0.00117275,100
S12H14SEAWBPG2,0.017020286,0.030989644,0.002474833,100
S12H14SEAWBPG2,0.035472014,0.030989644,0.002454,100
S12H14SEAWBPG2,0.016699366,0.030989644,0.003804833,100
S12H14SEAWBPG2,0.014365308,0.030989644,0.002738083,100
S12H14SEAWBPG2,0.015019794,0.030989644,0.001807667,100
S12H14SEAWBPG2,0.032812835,0.030989644,0.003464417,100
S12H14SEAWBPG2,0.014926632,0.030989644,0.002221833,100
S12H14SEAWBPG2,0.013184099,0.030989644,0.001710667,100
S12H14SEAWBPG2,0.029402077,0.030989644,0.007490667,100
S12H14SEAWBPG2,0.034033428,0.030989644,0.003587333,100
S12H14SEAWBPG2,0.021285572,0.030989644,0.003063,100
S12H14SEAWBPG2,0.022201464,0.030989644,0.002109417,100
S12H14SEAWBPG2,0.02219581,0.030989644,0.002504333,100
S12H14SEAWBPG2,0.036836997,0.030989644,0.001258667,100
S12H14SEAWBPG2,0.024308843,0.030989644,0.001392833,100
S12H14SEAWBPG2,0.017837775,0.030989644,0.001878667,100
S12H14SEAWBPG2,0.022321543,0.030989644,0.001578917,100
S12H14SEAWBPG2,0.02493452,0.030989644,0.003268,100
S12H14SEAWBPG2,0.023343875,0.030989644,0.002493667,100
S12H14SEAWBPG2,0.01626522,0.030989644,0.002458667,100
S12H14SEAWBPG2,0.018856061,0.030989644,0.001848083,100
S12H14SEAWBPG2,0.036026898,0.030989644,0.003763833,100
S12H14SEAWBPG2,0.034915794,0.030989644,0.001691833,100
S12H14SEAWBPG2,0.023539835,0.030989644,0.00395775,100
S12H14SEAWBPG2,0.023132748,0.030989644,0.004231417,100
S12H14SEAWBPG2,0.021585388,0.030989644,0.001748667,100
S12H14SEAWBPG2,0.033915054,0.030989644,0.001329742,100
S12H14SEAWBPG2,0.020458722,0.030989644,0.001115167,100
S12H14SEAWBPG2,0.02598183,0.030989644,0.002028583,100
S12H14SEAWBPG2,0.10631392,0.096805721,0.015325833,475
S12H14SEAWBPG2,0.059039476,0.096805721,0.0033715,475
S12H14SEAWBPG2,0.057926611,0.096805721,0.00473925,475
S12H14SEAWBPG2,0.056162644,0.096805721,0.006609,475
S12H14SEAWBPG2,0.093173654,0.096805721,0.007520167,475
S12H14SEAWBPG2,0.092510598,0.096805721,0.006158083,475
S12H14SEAWBPG2,0.044397695,0.096805721,0.004429417,475
S12H14SEAWBPG2,0.067644155,0.096805721,0.007022333,475
S12H14SEAWBPG2,0.050809437,0.096805721,0.009845917,475
S12H14SEAWBPG2,0.094456958,0.096805721,0.00463525,475
S12H14SEAWBPG2,0.077113575,0.096805721,0.00670275,475
S12H14SEAWBPG2,0.067655132,0.096805721,0.01098525,475
S12H14SEAWBPG2,0.051600219,0.096805721,0.00808625,475
S12H14SEAWBPG2,0.08047013,0.096805721,0.012144167,475
S12H14SEAWBPG2,0.037893195,0.096805721,0.004599083,475
S12H14SEAWBPG2,0.063098471,0.096805721,0.00374675,475
S12H14SEAWBPG2,0.103923793,0.096805721,0.011775,475
S12H14SEAWBPG2,0.085327669,0.096805721,0.007701667,475
S12H14SEAWBPG2,0.075384018,0.096805721,0.007581417,475
S12H14SEAWBPG2,0.041184604,0.096805721,0.006041083,475
S12H14SEAWBPG2,0.075049826,0.096805721,0.008804167,475
S12H14SEAWBPG2,0.06275326,0.096805721,0.009872917,475
S12H14SEAWBPG2,0.068279321,0.096805721,0.007190667,475
S12H14SEAWBPG2,0.051360503,0.096805721,0.007851083,475
S12H14SEAWBPG2,0.087578098,0.096805721,0.005821917,475
S12H14SEAWBPG2,0.052054492,0.096805721,0.017533917,475
S12H14SEAWBPG2,0.10239836,0.096805721,0.007321417,475
S12H14SEAWBPG2,0.058037284,0.096805721,0.009153667,475
S12H14SEAWBPG2,0.049968511,0.096805721,0.00712125,475
S12H14SEAWBPG2,0.054785245,0.096805721,0.007544917,475
S12H14SEAWBPG2,0.069313707,0.096805721,0.0071735,475
S12H14SEAWBPG2,0.048644123,0.096805721,0.00827825,475
S12H14SEAWBPG2,0.045260082,0.096805721,0.00917725,475
S12H14SEAWBPG2,0.065590812,0.096805721,0.01253825,475
S12H14SEAWBPG2,0.076501062,0.096805721,0.010815333,475
S12H14SEAWBPG2,0.063162535,0.096805721,0.007987583,475
S12H14SEAWBPG2,0.100606257,0.096805721,0.004717667,475
S12H14SEAWBPG2,0.067972929,0.096805721,0.00555025,475
S12H14SEAWBPG2,0.084608721,0.096805721,0.006837833,475
S12H14SEAWBPG2,0.060553678,0.096805721,0.011025833,475
S12H14SEAWBPG2,0.065147189,0.096805721,0.008959667,475
S12H14SEAWBPG2,0.062963063,0.096805721,0.009243083,475
S12H14SEAWBPG2,0.049515282,0.096805721,0.00716925,475
S12H14SEAWBPG2,0.053135959,0.096805721,0.00643075,475
S12H14SEAWBPG2,0.091846465,0.096805721,0.014435083,475
S12H14SEAWBPG2,0.113576649,0.096805721,0.011704167,475
S12H14SEAWBPG2,0.105607324,0.096805721,0.006742583,475
S12H14SEAWBPG2,0.091650233,0.096805721,0.004869833,475
S12H14SEAWBPG2,0.110241462,0.096805721,0.010485833,475
S12H14SEAWBPG2,0.085783669,0.096805721,0.004543083,475
S12H14SEAWBPG2,0.062952074,0.096805721,0.015164417,475
S12H14SEAWBPG2,0.061093085,0.096805721,0.008568,475
S12H14SEAWBPG2,0.082034421,0.096805721,0.01152775,475
S12H14SEAWBPG2,0.079130084,0.096805721,0.004794417,475
S12H14SEAWBPG2,0.069056332,0.096805721,0.010614167,475
S12H14SEAWBPG2,0.061193032,0.096805721,0.0072905,475
S12H14SEAWBPG2,0.089046547,0.096805721,0.00672775,475
S12H14SEAWBPG2,0.045202106,0.096805721,0.009039583,475
S12H14SEAWBPG2,0.075940714,0.096805721,0.008111417,475
S12H14SEAWBPG2,0.026867834,0.096805721,0.007413333,475
S12H14SEAWBPG2,0.055525975,0.096805721,0.010915,475
S12H14SEAWBPG2,0.051464998,0.096805721,0.007073833,475
S12H14SEAWBPG2,0.063360166,0.096805721,0.00449175,475
S12H14SEAWBPG2,0.051494865,0.096805721,0.006686667,475
S12H14SEAWBPG2,0.076158629,0.096805721,0.004161083,475
S12H14SEAWBPG2,0.101130866,0.096805721,0.004525167,475
S12H14SEAWBPG2,0.055130599,0.096805721,0.003504167,475
S12H14SEAWBPG2,0.09923269,0.096805721,0.00690225,475
S12H14SEAWBPG2,0.082937574,0.096805721,0.009959167,475
S12H14SEAWBPG2,0.037427871,0.096805721,0.003282417,475
S12H14SEAWBPG2,0.06849827,0.096805721,0.006986917,475
S12H14SEAWBPG2,0.08348569,0.096805721,0.0203175,475
S12H14SEAWBPG2,0.106989668,0.096805721,0.017530667,475
S12H14SEAWBPG2,0.05130778,0.096805721,0.010504167,475
S12H14SEAWBPG2,0.076212669,0.096805721,0.004294417,475
S12H14SEAWBPG2,0.080884924,0.096805721,0.009894083,475
S12H14SEAWBPG2,0.06929743,0.096805721,0.005044083,475
S12H14SEAWBPG2,0.050326187,0.096805721,0.010104667,475
S12H14SEAWBPG2,0.061887741,0.096805721,0.008531833,475
S12H14SEAWBPG2,0.082973318,0.096805721,0.005214083,475
S12H14SEAWBPG2,0.10195313,0.096805721,0.007877,475
S12H14SEAWBPG2,0.086771924,0.096805721,0.00790375,475
S12H14SEAWBPG2,0.077547185,0.096805721,0.008898083,475
S12H14SEAWBPG2,0.087340205,0.096805721,0.00451425,475
S12H14SEAWBPG2,0.070313598,0.096805721,0.01099575,475
S12H14SEAWBPG2,0.073821124,0.096805721,0.01235,475
S12H14SEAWBPG2,0.079332166,0.096805721,0.009065417,475
S12H14SEAWBPG2,0.058445166,0.096805721,0.01098,475
S12H14SEAWBPG2,0.070678181,0.096805721,0.004385667,475
S12H14SEAWBPG2,0.078196938,0.096805721,0.003044333,475
S12H14SEAWBPG2,0.068270488,0.096805721,0.010589167,475
S12H14SEAWBPG2,0.081576783,0.096805721,0.005970167,475
S12H14SEAWBPG2,0.05151639,0.096805721,0.01046675,475
S12H14SEAWBPG2,0.089566926,0.096805721,0.007792833,475
S12H14SEAWBPG2,0.056371283,0.096805721,0.00458,475
S12H14SEAWBPG2,0.038933575,0.096805721,0.003866083,475
S12H14SEAWBPG2,0.074373763,0.096805721,0.003149917,475
S12H14SEAWBPG2,0.06942798,0.096805721,0.00531175,475
S12H14SEAWBPG2,0.101387401,0.096805721,0.009992333,475
S12H14SEAWBPG2,0.057629165,0.096805721,0.0053225,475
S12H14SEAWBPG2,0.070204753,0.150159288,0.013535833,975
S12H14SEAWBPG2,0.107515307,0.150159288,0.013631667,975
S12H14SEAWBPG2,0.100926327,0.150159288,0.005811667,975
S12H14SEAWBPG2,0.117387168,0.150159288,0.011751667,975
S12H14SEAWBPG2,0.109631798,0.150159288,0.0113285,975
S12H14SEAWBPG2,0.16490784,0.150159288,0.028170833,975
S12H14SEAWBPG2,0.140762837,0.150159288,0.015545833,975
S12H14SEAWBPG2,0.12808732,0.150159288,0.011299167,975
S12H14SEAWBPG2,0.147513615,0.150159288,0.010745,975
S12H14SEAWBPG2,0.085155657,0.150159288,0.0158375,975
S12H14SEAWBPG2,0.151435146,0.150159288,0.01314,975
S12H14SEAWBPG2,0.066389822,0.150159288,0.01364,975
S12H14SEAWBPG2,0.106812375,0.150159288,0.01192,975
S12H14SEAWBPG2,0.067298835,0.150159288,0.00788975,975
S12H14SEAWBPG2,0.142162401,0.150159288,0.008973083,975
S12H14SEAWBPG2,0.070114824,0.150159288,0.0153675,975
S12H14SEAWBPG2,0.069054121,0.150159288,0.014574167,975
S12H14SEAWBPG2,0.10591083,0.150159288,0.008700333,975
S12H14SEAWBPG2,0.15604072,0.150159288,0.014066667,975
S12H14SEAWBPG2,0.152032403,0.150159288,0.018329167,975
S12H14SEAWBPG2,0.100365086,0.150159288,0.007108,975
S12H14SEAWBPG2,0.120841581,0.150159288,0.015254833,975
S12H14SEAWBPG2,0.057211184,0.150159288,0.012100833,975
S12H14SEAWBPG2,0.085579915,0.150159288,0.011144167,975
S12H14SEAWBPG2,0.116412834,0.150159288,0.013105,975
S12H14SEAWBPG2,0.141180076,0.150159288,0.008978167,975
S12H14SEAWBPG2,0.078812582,0.150159288,0.011419167,975
S12H14SEAWBPG2,0.100152529,0.150159288,0.00569375,975
S12H14SEAWBPG2,0.122741888,0.150159288,0.009986667,975
S12H14SEAWBPG2,0.170068401,0.150159288,0.010241667,975
S12H14SEAWBPG2,0.097339131,0.150159288,0.0209475,975
S12H14SEAWBPG2,0.123726293,0.150159288,0.01391,975
S12H14SEAWBPG2,0.058777675,0.150159288,0.009927167,975
S12H14SEAWBPG2,0.138299594,0.150159288,0.0089515,975
S12H14SEAWBPG2,0.139614981,0.150159288,0.013075833,975
S12H14SEAWBPG2,0.07846327,0.150159288,0.0128275,975
S12H14SEAWBPG2,0.090568867,0.150159288,0.008358833,975
S12H14SEAWBPG2,0.134179147,0.150159288,0.020705833,975
S12H14SEAWBPG2,0.10769256,0.150159288,0.009078833,975
S12H14SEAWBPG2,0.075068777,0.150159288,0.012195,975
S12H14SEAWBPG2,0.083071012,0.150159288,0.008986167,975
S12H14SEAWBPG2,0.073538885,0.150159288,0.011251667,975
S12H14SEAWBPG2,0.079909166,0.150159288,0.0141675,975
S12H14SEAWBPG2,0.115364166,0.150159288,0.007528667,975
S12H14SEAWBPG2,0.09680516,0.150159288,0.0096585,975
S12H14SEAWBPG2,0.074436098,0.150159288,0.0109025,975
S12H14SEAWBPG2,0.122970092,0.150159288,0.0148675,975
S12H14SEAWBPG2,0.071583933,0.150159288,0.01344,975
S12H14SEAWBPG2,0.116551656,0.150159288,0.009330583,975
S12H14SEAWBPG2,0.140222531,0.150159288,0.0099765,975
S12H14SEAWBPG2,0.165956021,0.150159288,0.028912167,975
S12H14SEAWBPG2,0.129948595,0.150159288,0.012639167,975
S12H14SEAWBPG2,0.107878793,0.150159288,0.00837275,975
S12H14SEAWBPG2,0.079667363,0.150159288,0.012996667,975
S12H14SEAWBPG2,0.085901201,0.150159288,0.013681667,975
S12H14SEAWBPG2,0.138123716,0.150159288,0.008253333,975
S12H14SEAWBPG2,0.058055892,0.150159288,0.0052575,975
S12H14SEAWBPG2,0.060062996,0.150159288,0.012913333,975
S12H14SEAWBPG2,0.116931213,0.150159288,0.011713333,975
S12H14SEAWBPG2,0.063883113,0.150159288,0.011891667,975
S12H14SEAWBPG2,0.118216567,0.150159288,0.006982,975
S12H14SEAWBPG2,0.097979278,0.150159288,0.008530583,975
S12H14SEAWBPG2,0.076432398,0.150159288,0.0110725,975
S12H14SEAWBPG2,0.089852319,0.150159288,0.01036725,975
S12H14SEAWBPG2,0.147884195,0.150159288,0.011366667,975
S12H14SEAWBPG2,0.081506834,0.150159288,0.006006167,975
S12H14SEAWBPG2,0.094918999,0.150159288,0.0100975,975
S12H14SEAWBPG2,0.12082345,0.150159288,0.00921175,975
S12H14SEAWBPG2,0.161200418,0.150159288,0.019843333,975
S12H14SEAWBPG2,0.105897128,0.150159288,0.022055083,975
S12H14SEAWBPG2,0.092538073,0.150159288,0.028717417,975
S12H14SEAWBPG2,0.155500439,0.150159288,0.00861725,975
S12H14SEAWBPG2,0.101740573,0.150159288,0.019335083,975
S12H14SEAWBPG2,0.092260769,0.150159288,0.0142775,975
S12H14SEAWBPG2,0.098280527,0.150159288,0.008185167,975
S12H14SEAWBPG2,0.089179527,0.150159288,0.017251667,975
S12H14SEAWBPG2,0.109066278,0.150159288,0.021576667,975
S12H14SEAWBPG2,0.086419514,0.150159288,0.009461667,975
S12H14SEAWBPG2,0.127595137,0.150159288,0.0070525,975
S12H14SEAWBPG2,0.065969477,0.150159288,0.007405333,975
S12H14SEAWBPG2,0.166816831,0.150159288,0.018825833,975
S12H14SEAWBPG2,0.114506945,0.150159288,0.014329167,975
S12H14SEAWBPG2,0.086084067,0.150159288,0.00878825,975
S12H14SEAWBPG2,0.14935025,0.150159288,0.012149167,975
S12H14SEAWBPG2,0.137520509,0.150159288,0.015735833,975
S12H14SEAWBPG2,0.157266117,0.150159288,0.012414167,975
S12H14SEAWBPG2,0.107094534,0.150159288,0.00781275,975
S12H14SEAWBPG2,0.121294447,0.150159288,0.0065015,975
S12H14SEAWBPG2,0.080743837,0.150159288,0.025974167,975
S12H14SEAWBPG2,0.110704507,0.150159288,0.0156525,975
S12H14SEAWBPG2,0.138930899,0.150159288,0.015186833,975
S12H14SEAWBPG2,0.10922092,0.150159288,0.010830833,975
S12H14SEAWBPG2,0.131240025,0.150159288,0.012150833,975
S12H14SEAWBPG2,0.106140783,0.150159288,0.0127775,975
S12H14SEAWBPG2,0.076271525,0.150159288,0.010146667,975
S12H14SEAWBPG2,0.098398384,0.150159288,0.01217,975
S12H14SEAWBPG2,0.141848689,0.150159288,0.014143333,975
S12H14SEAWBPG2,0.093634329,0.150159288,0.014689167,975
S12H14SEAWBPG2,0.122888072,0.150159288,0.010470833,975
S12H14SEAWBPG2,0.098462382,0.150159288,0.006363667,975
S12H14SEAWBPG2,0.120580139,0.249574799,0.026865,2475
S12H14SEAWBPG2,0.176030897,0.249574799,0.021595,2475
S12H14SEAWBPG2,0.190318216,0.249574799,0.027871667,2475
S12H14SEAWBPG2,0.245793443,0.249574799,0.0289625,2475
S12H14SEAWBPG2,0.289122572,0.249574799,0.044033333,2475
S12H14SEAWBPG2,0.160896663,0.249574799,0.025768333,2475
S12H14SEAWBPG2,0.178992252,0.249574799,0.020578333,2475
S12H14SEAWBPG2,0.168833494,0.249574799,0.01868,2475
S12H14SEAWBPG2,0.115777947,0.249574799,0.016305,2475
S12H14SEAWBPG2,0.142773553,0.249574799,0.017889167,2475
S12H14SEAWBPG2,0.126091728,0.249574799,0.019158333,2475
S12H14SEAWBPG2,0.152726037,0.249574799,0.028388333,2475
S12H14SEAWBPG2,0.179706343,0.249574799,0.014775,2475
S12H14SEAWBPG2,0.135408359,0.249574799,0.02191,2475
S12H14SEAWBPG2,0.145173443,0.249574799,0.016553333,2475
S12H14SEAWBPG2,0.181532489,0.249574799,0.018449167,2475
S12H14SEAWBPG2,0.236283437,0.249574799,0.020823333,2475
S12H14SEAWBPG2,0.230912464,0.249574799,0.045033333,2475
S12H14SEAWBPG2,0.221344534,0.249574799,0.024071667,2475
S12H14SEAWBPG2,0.229570873,0.249574799,0.0327875,2475
S12H14SEAWBPG2,0.102256256,0.249574799,0.022143333,2475
S12H14SEAWBPG2,0.153121077,0.249574799,0.02216,2475
S12H14SEAWBPG2,0.21790803,0.249574799,0.036,2475
S12H14SEAWBPG2,0.234440708,0.249574799,0.0194325,2475
S12H14SEAWBPG2,0.176413094,0.249574799,0.022640833,2475
S12H14SEAWBPG2,0.204005244,0.249574799,0.020469167,2475
S12H14SEAWBPG2,0.172571804,0.249574799,0.022349167,2475
S12H14SEAWBPG2,0.110344333,0.249574799,0.024074167,2475
S12H14SEAWBPG2,0.196483857,0.249574799,0.0236325,2475
S12H14SEAWBPG2,0.119952647,0.249574799,0.022681667,2475
S12H14SEAWBPG2,0.161397653,0.249574799,0.018823333,2475
S12H14SEAWBPG2,0.176059449,0.249574799,0.0268225,2475
S12H14SEAWBPG2,0.154277958,0.249574799,0.034648333,2475
S12H14SEAWBPG2,0.223706669,0.249574799,0.037484167,2475
S12H14SEAWBPG2,0.096492782,0.249574799,0.016211667,2475
S12H14SEAWBPG2,0.176008123,0.249574799,0.03817,2475
S12H14SEAWBPG2,0.124769338,0.249574799,0.017698333,2475
S12H14SEAWBPG2,0.097455518,0.249574799,0.017354167,2475
S12H14SEAWBPG2,0.245177514,0.249574799,0.0275175,2475
S12H14SEAWBPG2,0.150531526,0.249574799,0.028198333,2475
